"View","Feature","Component","Probability"
"fMRI","dt_dt","5",0.997399999999923
"fMRI","dla_cgc","2",0.997399999999923
"ELA","fam_history_12_yes_no","1",0.997199999999923
"fMRI","dt_dla","5",0.997199999999923
"sMRI_SA","mrisdp_319","2",0.996199999999923
"ELA","fam_history_5_yes_no","1",0.995999999999923
"fMRI","cgc_dla","2",0.995999999999923
"fMRI","vs_vs","5",0.995999999999923
"sMRI_SA","mrisdp_366","2",0.995799999999923
"fMRI","fo_fo","2",0.995399999999923
"fMRI","ad_n","6",0.994999999999923
"fMRI","dla_dt","5",0.994999999999923
"fMRI","n_ad","6",0.993599999999923
"fMRI","n_fo","2",0.993199999999923
"fMRI","sa_sa","2",0.992999999999923
"ELA","devhx_9_tobacco","1",0.992799999999923
"fMRI","fo_n","2",0.992799999999923
"ELA","fam_history_8_yes_no","1",0.991199999999923
"fMRI","smm_cgc","6",0.989799999999924
"ELA","ksads_ptsd_raw_766_p","1",0.989599999999924
"fMRI","cgc_smm","6",0.988999999999924
"sMRI_CT","mrisdp_63","4",0.988399999999924
"fMRI","vta_dt","6",0.987399999999924
"ELA","fam_history_7_yes_no","1",0.986599999999924
"sMRI_CT","mrisdp_17","4",0.985999999999924
"fMRI","dt_vta","6",0.984599999999924
"sMRI_CT","mrisdp_116","2",0.982999999999924
"sMRI_CT","mrisdp_19","2",0.982199999999924
"sMRI_CT","mrisdp_42","2",0.981799999999925
"sMRI_CT","mrisdp_16","3",0.981599999999925
"sMRI_CT","mrisdp_25","3",0.981599999999925
"sMRI_CT","mrisdp_90","3",0.981599999999925
"fMRI","ca_smh","6",0.981399999999925
"sMRI_CT","mrisdp_29","2",0.981199999999925
"sMRI_CT","mrisdp_32","3",0.981199999999925
"sMRI_CT","mrisdp_122","3",0.981199999999925
"sMRI_CT","mrisdp_14","3",0.980999999999925
"sMRI_CT","mrisdp_49","3",0.980999999999925
"sMRI_CT","mrisdp_118","3",0.980999999999925
"sMRI_CT","mrisdp_15","3",0.980799999999925
"sMRI_CT","mrisdp_44","3",0.980599999999925
"sMRI_CT","mrisdp_22","3",0.980399999999925
"sMRI_CT","mrisdp_88","3",0.980399999999925
"sMRI_CT","mrisdp_89","3",0.980399999999925
"sMRI_CT","mrisdp_106","3",0.979999999999925
"sMRI_SA","mrisdp_344","2",0.979399999999925
"fMRI","smm_n","6",0.978799999999925
"sMRI_CT","mrisdp_5","3",0.978599999999925
"fMRI","smh_ca","6",0.977999999999925
"sMRI_CT","mrisdp_85","3",0.976999999999925
"fMRI","dla_fo","2",0.976999999999925
"ELA","asr_q90_p","1",0.976199999999925
"fMRI","fo_dla","2",0.975999999999925
"fMRI","n_smm","6",0.975799999999925
"sMRI_CT","mrisdp_48","3",0.973199999999925
"fMRI","n_smh","5",0.972399999999926
"sMRI_CT","mrisdp_3","2",0.972199999999926
"sMRI_CT","mrisdp_116","3",0.970799999999926
"fMRI","ca_ca","2",0.970199999999926
"fMRI","smm_smm","5",0.969199999999926
"fMRI","smh_n","5",0.966399999999926
"sMRI_CT","mrisdp_123","3",0.951999999999928
"sMRI_CT","mrisdp_103","2",0.951599999999928
"fMRI","n_vta","5",0.948399999999928
"fMRI","cgc_smm","2",0.946599999999928
"ELA","fam_history_13_yes_no","1",0.945599999999928
"fMRI","vta_n","5",0.945599999999928
"fMRI","vs_dla","6",0.943599999999929
"sMRI_CT","mrisdp_11","3",0.942999999999929
"fMRI","dla_cgc","6",0.942799999999929
"sMRI_CT","mrisdp_96","3",0.942399999999929
"sMRI_CT","mrisdp_46","3",0.942199999999929
"fMRI","dla_vs","6",0.941999999999929
"fMRI","smm_cgc","2",0.941799999999929
"fMRI","vta_vta","5",0.939799999999929
"sMRI_CT","mrisdp_100","3",0.938799999999929
"fMRI","cgc_dla","6",0.937399999999929
"fMRI","vs_smm","6",0.93259999999993
"fMRI","smm_vs","6",0.92979999999993
"sMRI_CT","mrisdp_17","2",0.922599999999931
"ELA","asr_q18_p","1",0.912799999999932
"fMRI","smh_ca","2",0.911599999999932
"ELA","famhx_4_p","1",0.909799999999932
"fMRI","ca_smh","2",0.909199999999933
"fMRI","n_sa","6",0.905999999999933
"fMRI","sa_n","6",0.905199999999933
"sMRI_CT","mrisdp_74","3",0.904999999999933
"sMRI_CT","mrisdp_31","4",0.902999999999933
"fMRI","smm_ad","2",0.892799999999934
"fMRI","ad_smm","2",0.891399999999934
"ELA","fam_enviro9r_p","1",0.889999999999935
"sMRI_CT","mrisdp_26","3",0.884999999999935
"sMRI_CT","mrisdp_47","3",0.884999999999935
"ELA","fam_enviro2r_p","1",0.884799999999935
"sMRI_CT","mrisdp_35","3",0.883999999999935
"fMRI","smh_smh","2",0.875799999999936
"fMRI","dt_dt","6",0.871199999999937
"sMRI_CT","mrisdp_131","3",0.861799999999938
"fMRI","fo_cgc","6",0.856999999999938
"fMRI","dt_ca","6",0.855999999999938
"fMRI","cgc_fo","6",0.854599999999939
"fMRI","ca_ca","6",0.83979999999994
"fMRI","ca_dt","6",0.83959999999994
"fMRI","dla_n","6",0.83679999999994
"sMRI_SA","mrisdp_365","2",0.834199999999941
"fMRI","n_dla","6",0.833999999999941
"sMRI_CT","mrisdp_112","2",0.833799999999941
"sMRI_CT","mrisdp_115","3",0.827599999999941
"sMRI_CT","mrisdp_99","3",0.819999999999942
"fMRI","cgc_ad","5",0.813199999999943
"fMRI","n_dt","6",0.811799999999943
"fMRI","dt_n","6",0.810599999999943
"fMRI","ad_cgc","5",0.808399999999944
"ELA","nsc_p_ss_mean_3_items","1",0.800599999999944
"sMRI_CT","mrisdp_79","3",0.799199999999945
"sMRI_CT","mrisdp_84","4",0.788399999999946
"fMRI","dla_cgc","5",0.75419999999995
"sMRI_SA","mrisdp_340","2",0.75399999999995
"fMRI","cgc_dla","5",0.74739999999995
"sMRI_CT","mrisdp_6","3",0.742999999999951
"fMRI","vs_dt","6",0.714399999999954
"fMRI","dt_vs","6",0.710999999999954
"fMRI","cgc_ca","5",0.697799999999956
"fMRI","ca_cgc","5",0.697399999999956
"sMRI_CT","mrisdp_34","2",0.694599999999956
"sMRI_CT","mrisdp_38","2",0.693599999999956
"fMRI","dla_ca","2",0.687999999999957
"ELA","ksads_ptsd_raw_763_p","1",0.687599999999957
"fMRI","ca_dla","2",0.685399999999957
"ELA","school_6_y","1",0.683399999999957
"sMRI_CT","mrisdp_120","3",0.682399999999957
"fMRI","cgc_smh","6",0.66099999999996
"sMRI_CT","mrisdp_82","3",0.66079999999996
"fMRI","fo_dt","2",0.65539999999996
"fMRI","dt_fo","2",0.650999999999961
"fMRI","smh_cgc","6",0.650999999999961
"sMRI_CT","mrisdp_28","2",0.649599999999961
"sMRI_CT","mrisdp_25","2",0.639199999999962
"sMRI_CT","mrisdp_34","3",0.628199999999963
"ELA","fes_youth_q1","1",0.626599999999964
"sMRI_CT","mrisdp_70","3",0.619199999999964
"fMRI","smm_dla","6",0.614399999999965
"sMRI_CT","mrisdp_108","2",0.608199999999966
"fMRI","ad_ad","5",0.605399999999966
"fMRI","dla_smm","6",0.600799999999966
"fMRI","n_sa","5",0.589999999999968
"fMRI","sa_n","5",0.585799999999968
"fMRI","cgc_vs","2",0.581399999999969
"fMRI","ca_dt","2",0.577599999999969
"fMRI","vs_cgc","2",0.57039999999997
"ELA","ksads_ptsd_raw_769_p","1",0.57019999999997
"sMRI_CT","mrisdp_98","3",0.56899999999997
"fMRI","dt_ca","2",0.56799999999997
"sMRI_CT","mrisdp_27","2",0.562999999999971
"sMRI_CT","mrisdp_94","3",0.536199999999974
"sMRI_CT","mrisdp_80","2",0.535399999999974
"sMRI_CT","mrisdp_94","2",0.532999999999974
"sMRI_CT","mrisdp_70","4",0.522999999999975
"sMRI_CT","mrisdp_90","2",0.519799999999975
"ELA","fes_youth_q3","1",0.512999999999976
"sMRI_SA","mrisdp_395","5",0.499799999999978
"sMRI_CT","mrisdp_138","2",0.499599999999978
"fMRI","vta_smh","2",0.47939999999998
"fMRI","smh_vta","2",0.47899999999998
"sMRI_CT","mrisdp_132","3",0.455999999999982
"sMRI_CT","mrisdp_39","3",0.453599999999983
"fMRI","ca_smm","2",0.450399999999983
"fMRI","smm_ca","2",0.448999999999983
"sMRI_CT","mrisdp_112","3",0.447999999999983
"fMRI","smm_vta","5",0.442999999999984
"fMRI","vta_smm","5",0.440399999999984
"sMRI_SA","mrisdp_336","2",0.437799999999984
"sMRI_CT","mrisdp_7","2",0.436599999999985
"sMRI_SA","mrisdp_433","5",0.425399999999986
"fMRI","vta_ca","5",0.413599999999987
"fMRI","ca_vta","5",0.411799999999987
"fMRI","smm_sa","2",0.406399999999988
"sMRI_CT","mrisdp_36","3",0.403599999999988
"fMRI","sa_smm","2",0.402799999999988
"fMRI","ad_vta","2",0.398799999999989
"fMRI","vta_ad","2",0.395199999999989
"ELA","neighborhood_crime_y","1",0.38319999999999
"sMRI_CT","mrisdp_100","2",0.363799999999993
"sMRI_CT","mrisdp_146","2",0.357999999999993
"fMRI","smm_n","5",0.349999999999994
"sMRI_CT","mrisdp_101","3",0.342999999999995
"fMRI","n_smm","5",0.339799999999995
"sMRI_SA","mrisdp_382","2",0.333199999999996
"fMRI","vs_n","6",0.330999999999996
"ELA","kbi_p_c_bully","1",0.324599999999997
"ELA","ksads_ptsd_raw_770_p","1",0.324399999999997
"fMRI","vs_ad","6",0.323399999999997
"fMRI","n_vs","6",0.321999999999997
"ELA","famhx_ss_moth_prob_dg_p","1",0.319199999999997
"sMRI_CT","mrisdp_125","3",0.319199999999997
"sMRI_CT","mrisdp_134","3",0.319199999999997
"fMRI","ad_vs","6",0.316399999999998
"fMRI","ad_ca","2",0.301799999999999
"fMRI","rspltp_dla","5",0.2974
"fMRI","ca_ad","2",0.2958
"fMRI","dla_rspltp","5",0.2958
"ELA","reshist_addr1_adi_wsum","3",0.2946
"ELA","parent_monitor_q4_y","3",0.281600000000002
"ELA","fam_history_6_yes_no","3",0.273000000000003
"ELA","devhx_9_marijuana","6",0.272800000000003
"ELA","ksads_ptsd_raw_762_p","1",0.271000000000003
"fMRI","sa_fo","2",0.265000000000003
"fMRI","fo_sa","2",0.262800000000004
"fMRI","dt_ca","5",0.261200000000004
"ELA","famhx_ss_fath_prob_alc_p","1",0.258000000000004
"fMRI","ca_dt","5",0.254800000000005
"fMRI","cgc_ca","2",0.247600000000005
"fMRI","n_smh","2",0.244000000000005
"fMRI","smh_n","2",0.243200000000005
"fMRI","ca_cgc","2",0.242600000000005
"fMRI","fo_ad","6",0.239600000000005
"sMRI_CT","mrisdp_56","2",0.238800000000005
"sMRI_CT","mrisdp_65","3",0.236800000000005
"fMRI","dt_fo","6",0.236400000000005
"Internalizing Problems","cbcl_scr_syn_internal_r","2",0.236200000000005
"fMRI","rspltp_rspltp","6",0.228600000000004
"sMRI_SA","mrisdp_349","2",0.226800000000004
"fMRI","ad_fo","6",0.225400000000004
"fMRI","fo_dt","6",0.224400000000004
"fMRI","smh_smm","3",0.220800000000004
"sMRI_CT","mrisdp_93","2",0.219400000000004
"fMRI","dla_dla","5",0.216800000000004
"fMRI","smm_smh","3",0.213400000000004
"fMRI","sa_vs","6",0.211000000000004
"fMRI","smh_smm","2",0.207800000000004
"fMRI","vs_sa","6",0.207800000000004
"ELA","parent_monitor_q5_y","2",0.206600000000004
"fMRI","dt_rspltp","5",0.206600000000004
"fMRI","rspltp_dt","5",0.205400000000004
"fMRI","cgc_fo","3",0.203200000000004
"fMRI","smm_smh","2",0.203000000000004
"sMRI_CT","mrisdp_30","3",0.200600000000004
"fMRI","fo_cgc","3",0.198200000000004
"sMRI_CT","mrisdp_31","2",0.197400000000004
"sMRI_CT","mrisdp_54","2",0.196200000000004
"sMRI_SA","mrisdp_414","2",0.195400000000004
"sMRI_CT","mrisdp_139","3",0.190400000000003
"fMRI","cgc_vta","2",0.190400000000003
"ELA","fes_youth_q4","1",0.190000000000003
"ELA","famhx_ss_fath_prob_dg_p","1",0.189600000000003
"fMRI","vta_cgc","2",0.185600000000003
"fMRI","cgc_dla","3",0.184600000000003
"sMRI_CT","mrisdp_23","6",0.181000000000003
"fMRI","dla_cgc","3",0.179800000000003
"sMRI_CT","mrisdp_35","2",0.176800000000003
"sMRI_CT","mrisdp_120","2",0.175000000000003
"sMRI_SA","mrisdp_375","2",0.173000000000003
"fMRI","sa_dt","6",0.172200000000003
"fMRI","dt_sa","6",0.169800000000003
"ELA","crpbi_parent1_y","1",0.169600000000003
"sMRI_CT","mrisdp_109","3",0.160000000000003
"sMRI_CT","mrisdp_29","3",0.158800000000002
"ELA","devhx_9_alcohol","1",0.158600000000002
"sMRI_CT","mrisdp_58","3",0.158400000000002
"ELA","fes_youth_q9","4",0.157400000000002
"fMRI","rspltp_smh","6",0.156600000000002
"sMRI_SA","mrisdp_304","5",0.156200000000002
"sMRI_CT","mrisdp_42","3",0.155800000000002
"fMRI","smh_rspltp","6",0.154400000000002
"fMRI","ca_n","3",0.154200000000002
"fMRI","smm_vta","2",0.153400000000002
"sMRI_SA","mrisdp_334","2",0.153000000000002
"fMRI","vta_smm","2",0.152600000000002
"fMRI","rspltp_rspltp","4",0.150800000000002
"sMRI_CT","mrisdp_10","4",0.148000000000002
"sMRI_CT","mrisdp_20","2",0.148000000000002
"fMRI","ca_dla","5",0.148000000000002
"sMRI_SA","mrisdp_320","2",0.145200000000002
"sMRI_CT","mrisdp_83","2",0.144800000000002
"sMRI_CT","mrisdp_13","2",0.144200000000002
"ELA","kbi_p_c_bully","6",0.143600000000002
"fMRI","n_ca","3",0.143400000000002
"fMRI","dla_ca","5",0.142600000000002
"sMRI_SA","mrisdp_348","2",0.142200000000002
"ELA","nsc_p_ss_mean_3_items","6",0.139200000000002
"ELA","fam_history_11_yes_no","6",0.138800000000002
"sMRI_CT","mrisdp_104","2",0.138800000000002
"fMRI","cgc_sa","3",0.136800000000002
"fMRI","dla_n","5",0.134600000000002
"sMRI_SA","mrisdp_333","2",0.134000000000002
"sMRI_CT","mrisdp_66","2",0.133600000000002
"fMRI","n_dla","5",0.133600000000002
"fMRI","sa_cgc","3",0.132000000000002
"sMRI_CT","mrisdp_110","2",0.131800000000002
"fMRI","dla_ad","3",0.131200000000002
"sMRI_CT","mrisdp_22","6",0.129800000000002
"sMRI_CT","mrisdp_144","4",0.129200000000002
"fMRI","vta_ca","6",0.129200000000002
"fMRI","ca_vs","5",0.126400000000002
"fMRI","ad_dla","3",0.126000000000002
"fMRI","sa_cgc","6",0.126000000000002
"sMRI_SA","mrisdp_405","2",0.125800000000002
"fMRI","vs_ca","5",0.124600000000002
"sMRI_CT","mrisdp_103","3",0.123000000000001
"fMRI","cgc_cgc","6",0.121800000000001
"sMRI_CT","mrisdp_77","2",0.120800000000001
"sMRI_CT","mrisdp_104","3",0.120200000000001
"fMRI","ca_vta","6",0.119600000000001
"sMRI_CT","mrisdp_44","2",0.118400000000001
"fMRI","fo_sa","6",0.118200000000001
"fMRI","dla_rspltp","2",0.117400000000001
"fMRI","sa_fo","6",0.117400000000001
"fMRI","smh_dla","3",0.117000000000001
"fMRI","dla_smh","3",0.116200000000001
"fMRI","rspltp_dla","2",0.116200000000001
"fMRI","n_ca","2",0.115200000000001
"sMRI_CT","mrisdp_26","2",0.115000000000001
"sMRI_CT","mrisdp_143","6",0.115000000000001
"fMRI","ca_n","2",0.113400000000001
"fMRI","ca_rspltp","4",0.112800000000001
"sMRI_CT","mrisdp_70","2",0.112000000000001
"sMRI_CT","mrisdp_59","2",0.111800000000001
"sMRI_CT","mrisdp_72","2",0.111600000000001
"fMRI","cgc_sa","6",0.111200000000001
"sMRI_CT","mrisdp_142","3",0.109800000000001
"sMRI_CT","mrisdp_74","2",0.108800000000001
"sMRI_CT","mrisdp_144","2",0.108000000000001
"sMRI_CT","mrisdp_136","2",0.107800000000001
"ELA","reshist_addr1_adi_wsum","6",0.107200000000001
"fMRI","rspltp_ca","4",0.107200000000001
"sMRI_CT","mrisdp_125","2",0.105400000000001
"sMRI_CT","mrisdp_117","3",0.104600000000001
"sMRI_CT","mrisdp_97","6",0.101600000000001
"sMRI_CT","mrisdp_108","3",0.100200000000001
"fMRI","ca_dla","6",0.0994000000000008
"sMRI_CT","mrisdp_82","2",0.0988000000000008
"sMRI_CT","mrisdp_107","2",0.0986000000000008
"sMRI_CT","mrisdp_148","2",0.0968000000000007
"fMRI","dla_ca","6",0.0962000000000007
"sMRI_CT","mrisdp_96","6",0.0952000000000007
"ELA","reshist_addr1_adi_wsum","1",0.0944000000000007
"sMRI_CT","mrisdp_95","2",0.0926000000000006
"sMRI_SA","mrisdp_404","2",0.0922000000000006
"Internalizing Problems","cbcl_scr_syn_internal_r","3",0.0920000000000006
"sMRI_SA","mrisdp_422","2",0.0878000000000005
"sMRI_CT","mrisdp_92","3",0.0878000000000005
"fMRI","dla_smm","3",0.0876000000000005
"sMRI_CT","mrisdp_147","3",0.0874000000000004
"sMRI_SA","mrisdp_410","2",0.0852000000000004
"fMRI","vs_dt","5",0.0852000000000004
"sMRI_CT","mrisdp_40","3",0.0846000000000004
"sMRI_SA","mrisdp_437","6",0.0844000000000004
"fMRI","vta_vs","3",0.0822000000000003
"fMRI","dla_ad","5",0.0818000000000003
"sMRI_CT","mrisdp_8","3",0.0806000000000003
"fMRI","vs_vta","3",0.0804000000000002
"sMRI_SA","mrisdp_407","2",0.0796000000000002
"sMRI_SA","mrisdp_390","2",0.0778000000000002
"fMRI","smm_dla","3",0.0772000000000002
"ELA","devhx_8_other_drugs","1",0.0758000000000001
"sMRI_SA","mrisdp_428","2",0.0752000000000001
"sMRI_CT","mrisdp_28","3",0.0738000000000001
"sMRI_CT","mrisdp_140","2",0.0734
"sMRI_CT","mrisdp_76","2",0.073
"sMRI_CT","mrisdp_38","3",0.072
"fMRI","ad_dla","5",0.0718
"sMRI_CT","mrisdp_19","3",0.0716
"fMRI","dt_vs","5",0.0712
"fMRI","ca_fo","6",0.071
"fMRI","vs_rspltp","6",0.07
"sMRI_SA","mrisdp_315","2",0.0697999999999999
"fMRI","fo_ca","6",0.0689999999999999
"sMRI_CT","mrisdp_22","2",0.0681999999999999
"sMRI_CT","mrisdp_43","2",0.0655999999999998
"sMRI_CT","mrisdp_81","2",0.0647999999999998
"fMRI","vs_n","5",0.0647999999999998
"fMRI","n_vs","5",0.0641999999999998
"sMRI_SA","mrisdp_364","2",0.0635999999999998
"fMRI","sa_sa","5",0.0635999999999998
"fMRI","rspltp_vs","6",0.0629999999999998
"sMRI_SA","mrisdp_326","2",0.0623999999999997
"sMRI_CT","mrisdp_131","2",0.0623999999999997
"sMRI_SA","mrisdp_331","2",0.0619999999999997
"sMRI_CT","mrisdp_68","3",0.0617999999999997
"fMRI","dla_rspltp","4",0.0615999999999997
"sMRI_SA","mrisdp_356","2",0.0609999999999997
"sMRI_CT","mrisdp_86","3",0.0607999999999997
"sMRI_CT","mrisdp_71","3",0.0605999999999997
"sMRI_CT","mrisdp_133","3",0.0591999999999998
"sMRI_SA","mrisdp_363","6",0.0589999999999998
"sMRI_SA","mrisdp_373","2",0.0589999999999998
"sMRI_SA","mrisdp_394","2",0.0587999999999998
"sMRI_SA","mrisdp_450","5",0.0587999999999998
"sMRI_CT","mrisdp_19","6",0.0583999999999998
"sMRI_CT","mrisdp_3","3",0.0575999999999998
"sMRI_SA","mrisdp_374","2",0.0569999999999998
"sMRI_CT","mrisdp_62","3",0.0569999999999998
"sMRI_SA","mrisdp_441","2",0.0567999999999998
"sMRI_CT","mrisdp_126","2",0.0567999999999998
"ELA","fes_youth_q6","1",0.0565999999999998
"sMRI_CT","mrisdp_128","2",0.0561999999999998
"sMRI_SA","mrisdp_328","2",0.0559999999999998
"fMRI","vta_fo","4",0.0557999999999998
"sMRI_SA","mrisdp_445","2",0.0545999999999998
"ELA","fam_history_11_yes_no","3",0.0543999999999998
"ELA","parent_monitor_q1_y","1",0.0539999999999998
"sMRI_SA","mrisdp_411","2",0.0537999999999998
"fMRI","rspltp_dla","4",0.0533999999999998
"fMRI","vs_sa","5",0.0525999999999998
"sMRI_SA","mrisdp_396","2",0.0519999999999998
"sMRI_CT","mrisdp_64","3",0.0519999999999998
"sMRI_CT","mrisdp_141","2",0.0513999999999998
"sMRI_SA","mrisdp_419","2",0.0509999999999998
"sMRI_SA","mrisdp_446","2",0.0507999999999998
"sMRI_CT","mrisdp_127","3",0.0505999999999998
"ELA","crpbi_parent4_y","2",0.0503999999999998
"sMRI_SA","mrisdp_386","2",0.0499999999999998
"sMRI_SA","mrisdp_309","2",0.0497999999999998
"fMRI","rspltp_dla","6",0.0495999999999998
"sMRI_SA","mrisdp_449","2",0.0493999999999998
"sMRI_SA","mrisdp_424","2",0.0489999999999998
"ELA","medhx_6s","1",0.0487999999999998
"fMRI","fo_vta","4",0.0485999999999998
"sMRI_SA","mrisdp_353","5",0.0483999999999998
"sMRI_CT","mrisdp_32","2",0.0483999999999998
"sMRI_SA","mrisdp_332","2",0.0481999999999998
"fMRI","rspltp_dt","2",0.0481999999999998
"fMRI","rspltp_dt","3",0.0479999999999998
"ELA","fes_youth_q5","1",0.0477999999999998
"fMRI","sa_vs","5",0.0477999999999998
"sMRI_CT","mrisdp_47","6",0.0475999999999998
"fMRI","n_rspltp","5",0.0473999999999998
"fMRI","smh_fo","3",0.0471999999999998
"fMRI","dt_rspltp","3",0.0467999999999998
"fMRI","dla_rspltp","6",0.0467999999999998
"sMRI_SA","mrisdp_368","2",0.0465999999999998
"fMRI","dt_rspltp","2",0.0465999999999998
"fMRI","rspltp_n","5",0.0465999999999998
"sMRI_CT","mrisdp_2","2",0.0463999999999998
"sMRI_CT","mrisdp_24","2",0.0463999999999998
"fMRI","rspltp_fo","4",0.0463999999999998
"sMRI_CT","mrisdp_78","2",0.0461999999999998
"fMRI","ad_fo","3",0.0461999999999998
"fMRI","n_n","6",0.0453999999999998
"sMRI_CT","mrisdp_77","3",0.0451999999999998
"sMRI_SA","mrisdp_415","5",0.0447999999999998
"fMRI","ca_rspltp","2",0.0445999999999998
"sMRI_SA","mrisdp_308","2",0.0443999999999998
"fMRI","smm_smm","6",0.0443999999999998
"sMRI_CT","mrisdp_9","3",0.0441999999999998
"sMRI_SA","mrisdp_321","2",0.0439999999999998
"sMRI_CT","mrisdp_97","3",0.0439999999999998
"sMRI_CT","mrisdp_102","2",0.0439999999999998
"fMRI","fo_smh","3",0.0439999999999998
"fMRI","vs_sa","4",0.0437999999999998
"ELA","nsc_p_ss_mean_3_items","3",0.0431999999999998
"fMRI","fo_dt","5",0.0427999999999999
"sMRI_SA","mrisdp_440","2",0.0423999999999999
"fMRI","ca_sa","6",0.0423999999999999
"sMRI_SA","mrisdp_306","2",0.0421999999999999
"sMRI_SA","mrisdp_434","2",0.0421999999999999
"Internalizing Problems","cbcl_scr_syn_internal_r","6",0.0419999999999999
"fMRI","fo_rspltp","4",0.0415999999999999
"fMRI","sa_ca","6",0.0415999999999999
"fMRI","vta_dla","5",0.0415999999999999
"sMRI_CT","mrisdp_46","2",0.0413999999999999
"sMRI_CT","mrisdp_136","3",0.0411999999999999
"fMRI","rspltp_ca","2",0.0411999999999999
"sMRI_SA","mrisdp_406","2",0.0409999999999999
"sMRI_CT","mrisdp_128","5",0.0409999999999999
"sMRI_SA","mrisdp_316","2",0.0407999999999999
"ELA","fes_youth_q7","1",0.0405999999999999
"fMRI","smm_rspltp","6",0.0403999999999999
"sMRI_CT","mrisdp_98","2",0.0397999999999999
"fMRI","rspltp_smm","6",0.0397999999999999
"fMRI","dla_vta","5",0.0395999999999999
"ELA","ksads_ptsd_raw_760_p","1",0.0393999999999999
"sMRI_SA","mrisdp_327","2",0.0393999999999999
"sMRI_CT","mrisdp_99","2",0.0393999999999999
"sMRI_SA","mrisdp_370","2",0.0391999999999999
"sMRI_SA","mrisdp_439","2",0.0389999999999999
"sMRI_CT","mrisdp_134","2",0.0389999999999999
"Internalizing Problems","cbcl_scr_syn_internal_r","5",0.0387999999999999
"fMRI","dt_fo","5",0.0385999999999999
"sMRI_SA","mrisdp_402","2",0.0381999999999999
"sMRI_CT","mrisdp_130","3",0.0381999999999999
"sMRI_CT","mrisdp_41","6",0.0379999999999999
"sMRI_CT","mrisdp_57","3",0.0379999999999999
"fMRI","fo_ad","3",0.0379999999999999
"fMRI","dla_sa","3",0.0377999999999999
"fMRI","sa_vs","4",0.0377999999999999
"fMRI","smh_vta","5",0.0377999999999999
"fMRI","vta_smh","5",0.0377999999999999
"ELA","crpbi_caregiver13_y","1",0.0375999999999999
"sMRI_SA","mrisdp_425","2",0.0375999999999999
"sMRI_CT","mrisdp_60","2",0.0375999999999999
"fMRI","ad_smh","3",0.0375999999999999
"fMRI","vs_smm","2",0.0375999999999999
"Internalizing Problems","cbcl_scr_syn_internal_r","4",0.0375999999999999
"sMRI_SA","mrisdp_408","2",0.0371999999999999
"sMRI_SA","mrisdp_443","6",0.0371999999999999
"sMRI_CT","mrisdp_41","2",0.0371999999999999
"sMRI_CT","mrisdp_8","2",0.0369999999999999
"ELA","fes_youth_q2","1",0.0367999999999999
"ELA","neighborhood_crime_y","3",0.0365999999999999
"sMRI_CT","mrisdp_41","3",0.0363999999999999
"sMRI_SA","mrisdp_352","2",0.0361999999999999
"sMRI_SA","mrisdp_380","2",0.0361999999999999
"fMRI","sa_dt","5",0.0361999999999999
"sMRI_SA","mrisdp_312","2",0.0359999999999999
"sMRI_SA","mrisdp_339","2",0.0359999999999999
"fMRI","dt_rspltp","6",0.0359999999999999
"fMRI","rspltp_rspltp","3",0.0359999999999999
"sMRI_CT","mrisdp_83","3",0.0357999999999999
"fMRI","sa_dla","3",0.0357999999999999
"fMRI","vs_vs","6",0.0355999999999999
"sMRI_SA","mrisdp_369","2",0.0353999999999999
"sMRI_SA","mrisdp_322","2",0.0351999999999999
"sMRI_CT","mrisdp_49","2",0.0351999999999999
"sMRI_CT","mrisdp_63","3",0.0351999999999999
"sMRI_CT","mrisdp_102","3",0.0351999999999999
"fMRI","n_fo","6",0.0351999999999999
"fMRI","rspltp_dt","6",0.0347999999999999
"fMRI","smm_sa","6",0.0347999999999999
"sMRI_CT","mrisdp_2","3",0.0345999999999999
"sMRI_CT","mrisdp_102","6",0.0345999999999999
"fMRI","vs_vta","6",0.0345999999999999
"sMRI_CT","mrisdp_14","2",0.0343999999999999
"sMRI_CT","mrisdp_37","3",0.0343999999999999
"fMRI","fo_rspltp","6",0.0343999999999999
"fMRI","smm_vs","2",0.0343999999999999
"fMRI","smh_ad","3",0.0341999999999999
"sMRI_CT","mrisdp_105","2",0.0339999999999999
"sMRI_SA","mrisdp_307","2",0.0333999999999999
"sMRI_CT","mrisdp_31","3",0.0331999999999999
"sMRI_SA","mrisdp_384","2",0.0329999999999999
"fMRI","ad_dla","6",0.0329999999999999
"fMRI","fo_rspltp","5",0.0329999999999999
"sMRI_SA","mrisdp_385","2",0.0327999999999999
"fMRI","sa_smm","6",0.0327999999999999
"ELA","parent_monitor_q2_y","1",0.0325999999999999
"sMRI_CT","mrisdp_137","2",0.0325999999999999
"fMRI","dt_sa","5",0.0325999999999999
"sMRI_SA","mrisdp_303","2",0.0323999999999999
"sMRI_SA","mrisdp_443","5",0.0323999999999999
"fMRI","n_smh","6",0.0323999999999999
"sMRI_SA","mrisdp_351","2",0.0321999999999999
"sMRI_SA","mrisdp_360","2",0.0321999999999999
"fMRI","n_vta","6",0.0319999999999999
"sMRI_SA","mrisdp_357","2",0.0317999999999999
"sMRI_SA","mrisdp_395","2",0.0317999999999999
"fMRI","ca_fo","2",0.0315999999999999
"fMRI","rspltp_ca","5",0.0315999999999999
"fMRI","vta_vs","6",0.0315999999999999
"sMRI_CT","mrisdp_65","2",0.0313999999999999
"sMRI_CT","mrisdp_118","6",0.0313999999999999
